component_1,component_2,component_3
-7.661985060894918,2.594440585251218,0.008806764400977033
-4.588361120335931,0.9315805918660744,-13.192721758501728
7.409315043764702,-2.1540709259931066,4.631299487066734
-0.4896960321957238,0.7226610221561268,-2.108734665076502
-4.588361120335931,0.9315805918660778,-13.192721758501728
-6.01674418151235,2.6916757290440763,-7.472607137330021
13.177348373819814,-8.497451886697469,0.9802826870125474
-6.646436021285652,2.5211186432513917,0.41878696792291964
1.7559095984258193,-0.410998276905343,3.9885010478152787
-6.639645503205103,2.552756038654033,0.2104410636682499
5.605833033720945,-3.24440357165636,-4.116279536374004
-2.5769824108458996,0.38858867536922814,-0.1720749151586185
-4.219397918923734,1.3223172628498447,-7.206897391170151
-1.4830554404398235,-0.10228354549356194,-2.7710295190608596
-0.15495326010725066,0.4944845183634795,-7.792591550471768
-3.0520893713743313,2.0506179106376528,-4.1811807531527165
-2.844238184458523,1.7229835207704756,-4.314722735430587
-3.7051993227765725,1.2439268351703787,-7.883381527183857
0.039942334626715426,2.209167039333532,-3.572980023984188
-2.835334129724685,2.8649279441651863,-9.672797239351663
-2.170193185598027,0.7477682435903943,-11.088482149122079
-1.688290493878227,0.9767899143124128,-4.713989349051777
-5.550979810881404,2.1273205256855237,-6.699164256830251
-0.8030818544154781,0.8467346998775305,-4.508761954256704
-0.9800409756161296,-0.22404109303781383,-0.010842434107439847
-2.8547441685405914,-0.8672961771153357,2.6037630627363595
0.150355295097592,-1.1576575953401849,4.09068933201006
-5.774565315144543,1.5949311899474845,1.1256297376722753
-2.3399229288256183,2.088069217959227,-6.458415762007189
-0.19717868267426653,0.46630842672322487,5.380318521276507
-4.626837668899861,2.2826185039098243,-3.705840990245017
-0.24329516974448362,-1.8345524950405872,1.479289258597835
-6.573816434372854,2.560177748850698,-1.9418431316565403
-4.588361120335931,0.9315805918660777,-13.192721758501726
-6.565092195502418,2.2066450235801485,0.9775703711380755
-3.9782033014398874,0.6557852419367078,2.7436844573464314
-1.3229194855622228,0.39942659783096296,-1.7587396676513263
-4.52996932847975,-0.35860237867500466,1.7355061854453366
0.5268223909550168,-1.7504417446579936,0.7046787710003225
-3.3678021861896714,0.9213964544517933,-8.191127484259516
-3.5347334358133713,0.20524434224944932,0.8167617119478686
7.959091022668561,0.9608866574772648,-1.091961997520152
-0.042391204121148815,0.9305174116102255,-6.276596073361481
8.79849074744117,-0.2590041501919222,-1.056863738758796
4.927931006237293,-1.5906358277624464,1.09906359957202
-7.261387331844147,2.5736013527819406,1.87833318351465
-4.588361120335931,0.9315805918660777,-13.192721758501726
-6.573816434372854,2.560177748850698,-1.9418431316565403
-4.588361120335931,0.9315805918660777,-13.192721758501726
-6.508429970789487,2.8393824818579696,1.42654362784423
0.3529821016793343,-1.1915482421419967,-1.3472674502681798
-4.928434373709244,1.6906416926468495,1.1097057726479336
-5.569260555625159,2.009959942605241,1.4554162715734844
-6.889427447197871,2.277376697575886,-0.02488194563423715
-4.588361120335931,0.9315805918660777,-13.192721758501726
-4.588361120335931,0.9315805918660777,-13.192721758501726
-6.01674418151235,2.6916757290440763,-7.472607137330021
-5.710307672093634,2.07394716118296,1.4480243070698375
-1.540854032204401,-1.039358108798405,1.1067825716956974
-4.588361120335931,0.9315805918660777,-13.192721758501726
-4.953868815446938,2.2793752146083475,-3.752900201969084
-5.613921019325663,2.327598709487958,0.6813660186438514
-5.687279322037797,1.431384237234573,-0.47169192827325046
-7.920748998377641,2.7166432106611915,0.6680375723249791
-5.829416746832581,2.21253646970417,-4.723887959611973
-4.478389306829982,1.6122206359344633,-3.29027902186576
-6.311283693768208,2.311496332285888,-0.9911985198050378
-6.83798191398605,2.6210622579494642,-1.4197027674772846
-5.048350633277828,1.4095241171704915,-2.2109881707737227
-3.7947883036977403,1.8111031842712968,-2.058209202970504
-7.41140928297938,3.063743184236217,0.7656881149381337
-5.163019528433535,2.2335177232043897,0.02693301621228405
-4.872253336324179,1.753753563624318,-1.797404402267782
-3.6935906901914195,1.6057473132206168,-0.5922369768575207
-3.0778556639607593,0.9314647508731022,-5.635201391997454
-1.2395528287241042,3.0293139652247656,-3.0008978536494326
-3.9714703988827806,2.745383629145215,-4.3814048650570045
2.528962078546546,-1.7563490148997893,2.7849267990459965
-0.8723854355805497,-1.494822085896969,3.8287092028950855
-5.48768632262036,3.925452978770024,-1.0004803481037348
-0.47418796123531204,1.3310308088471692,-0.7182533189131038
-5.930626591001733,0.7632906280436421,1.4618750990030596
-4.905448733583874,1.54510020330945,2.1075753838797655
-3.1270835538593427,0.32207119222939695,2.691708523506709
-3.861125041387154,1.510695404673985,2.980861903041584
-3.7371842543856673,-0.25304153327665396,2.37978787802524
-3.5882921431924766,-0.10979786917026951,3.723420724415172
3.736664321240266,-3.059681016714183,5.9353692885079825
-1.6056827467106851,-0.3691452141807419,3.8365067482750352
-0.4512160373222534,-0.6107244037254077,6.429753741433939
-7.079404061689308,2.7451895388544862,0.13831450484013375
0.30598131581719556,-1.2207363348038511,-1.2221181682904516
-5.599838395602756,2.52255276385199,0.3424049668771074
-0.9429818180374766,-0.5933982868971858,2.3628813393624433
-6.706369412435933,2.857377136381747,1.2451847182967453
-0.5212048708853777,-1.3301769224373394,-4.078215039870441
-4.588361120335931,0.9315805918660777,-13.192721758501726
-6.01674418151235,2.6916757290440763,-7.472607137330021
-0.8485385890277323,2.3464585651337933,-6.243689396351619
3.1988899290516812,-2.5342278133111646,3.57052051683033
-3.463312121698871,1.0001427315076006,1.6863557148587416
-5.797505889345567,1.9249116787344716,-1.2515715500348843
2.7594686217557998,-3.106457822461514,4.418789512296932
14.532510630801953,-7.958419300721476,5.573526260527815
-0.4827497803120231,0.7981684131884897,-0.6424717844969254
0.7962509600958599,2.179357950179882,-1.3516684044215075
11.928927874939781,-7.113339091842358,6.771200369484983
-3.3174887566966023,-0.004683577545844003,3.777856158489365
-2.307989005039526,-0.1041264721989619,5.178810042124828
-2.3604808359829823,-1.982793696446914,4.415101478517381
-1.9767236624214817,-1.0173855095538162,5.120783439086799
-1.82119627776873,-1.6437067481498997,6.453089271930652
-3.6025896380310463,1.3938602926661043,-3.095678833663054
1.220207538185663,-1.3305497839235088,0.15346754830269546
3.6645355302097795,-1.5368756457768074,-12.09317826062598
68.82401714273492,-40.819454374398966,-18.011530082514593
4.952631338699441,-0.685664528124145,1.8524125712878845
4.18930371554039,-3.3647226276997637,3.642614184090194
-2.424495191828886,-0.6499542086792641,-4.236398999817413
-3.069371477129662,1.459725162915692,-4.992228348133388
-0.7176569553267907,-0.48263935778637307,-3.665468569918783
0.22985281920423015,-1.0800140934201485,-3.6392290384569344
-2.3122330766142487,0.9252535340647726,-0.1751480725533335
3.2914408050113444,1.6046172560189453,-1.20611155231187
-2.596273523705195,0.896256916788391,0.941657913504503
-2.432549922876488,-1.2534113053213847,0.6516743056806922
2.39271879239361,1.5378345613283977,-11.54425155692019
-1.4714564153360843,1.5527172715704254,-2.0294205389389477
3.1376469548262826,0.6736726204512014,-0.006474614886133406
-1.8446507004174348,1.946333803106298,-2.0280003318795843
-1.4874222712710268,2.5554967042743635,-3.3518345156706824
2.35241965297562,-1.402905028347918,-8.482338309285373
4.147456781984393,8.18865563548728,1.9454905475607367
-2.391135880832498,0.565905062161968,1.4202691346892353
1.282441110975513,1.2507706916065284,1.1093642537365767
-1.9980657032635192,-0.6466288784923335,2.244756057792734
2.55170673078545,-3.763142787217474,2.5282483308069272
9.267711787583673,1.0383106223351917,-1.7685135215488874
-0.2187443580147102,0.29474080947954,-7.334765868210806
-3.8481313235394055,0.9507040552795634,-4.9518033934581736
-2.7553801035295136,1.2808932043773897,-4.383540182279282
-1.3607294166521648,0.6176222428276668,-5.165535602095031
-4.452192359326827,2.3433342429253323,-4.491872150158348
74.71011278280801,-65.89873645567904,9.504641794695589
-2.153073934141722,3.6678776823956944,-1.8232184466463521
-2.803176420890598,0.09900605901406039,-5.410937899789674
-2.394285499570128,0.25391187448346786,1.7176117490560978
-3.619281389294801,0.8166648624805077,-1.7219541091102595
1.1019381728743107,-0.4007519754741696,-9.844986508967583
2.3757339052557667,-1.5816848680275148,-16.73777820088219
-7.860985709056323,2.731519786093055,0.44597598704667035
-2.3205297689106166,-0.4410416611263899,-6.6169193165598275
5.95220781717739,2.0290859377296377,-15.293015117074464
-8.46322323331333,2.9907849326273332,0.5286666523653477
0.41460154242610203,0.6262817922579607,0.6322585683887479
-2.4227025068269317,-0.9212956273046354,2.1977794360572385
3.9223632986293273,0.7829959347818681,-6.073330095518159
6.829092389087991,-0.9729740364538499,-1.9936923867662901
-0.7605829842857592,-0.6938910205605232,-6.304025007139269
-3.3581351138801057,0.6310201768968452,2.0312305549888237
-1.5365222904759,0.13279173689926074,-3.550096105768143
-3.8146038615480773,1.280882210213327,2.288300284096326
-2.338043434370495,0.9964656544331575,-3.2980377114539134
-3.9747483361942253,1.1015532667650572,-2.079585537494173
-6.669440001971411,3.0075815056277717,-0.11405555617177011
28.75511272440468,-14.98503804273092,-13.280274927183571
7.538951781822743,-6.2021797920077635,-9.61329796338736
7.701971904840619,-6.185666428215879,-7.368463317833594
1.013542317243456,-0.8489388805164023,-7.989482113351712
-0.7605829842857592,-0.6938910205605232,-6.304025007139269
-0.8177529291024297,0.20434388297783324,1.8846178735521915
-0.014474645789773432,-2.6246933270714536,5.0749569528494085
-4.977963121467576,1.1342700933071652,-2.1804154121281543
2.6200648733334377,-2.7148644759462734,-4.093843757474863
-0.848055237016685,-0.10021091808981826,0.8905699227583632
-5.963968577283448,2.687490122228257,-7.362271566659828
0.9100796985833265,-0.12015077036727449,-2.8798841347852338
3.6645355302097795,-1.5368756457768074,-12.09317826062598
-1.638665019706889,-0.1307710157547318,0.10605124519947368
-4.4950189826954015,1.486841021465752,-0.874785578058176
-6.133013334569441,2.159523685781077,0.5510750703473011
-1.9274379267955943,1.213638386355238,-3.547445555476383
-5.296303212188211,1.393721324901212,0.6343907190733789
-1.8291967203127684,0.9562866061848311,3.046456958029824
-1.2626379077829921,-0.5086425519603004,-2.6246558874854786
-2.3869138240401186,-0.6758164194339803,1.136122501450107
41.27697885468235,-28.618729527204792,-28.260223102609697
15.616362694562062,-12.737090521352696,-10.645750361154148
10.70386908532839,-6.944787347878876,-5.966344578648201
86.40119031188709,78.81907666795767,3.3639915263291393
38.24580729920728,-13.058903950330171,-0.6188418482688998
-1.9149600274229617,-1.1672709492574178,3.038286518129529
86.42342152596348,78.82292669595795,3.4218324447552053
1.8589039540907915,1.9908113235498577,2.137041521639422
-1.167078008527032,-1.9025050240742032,-1.7945497223651194
-1.94390458828844,-0.6612768993892413,3.12165658235165
-3.869659064387673,-0.16382337012209947,3.1507636388184395
2.7909234634655617,-2.644802194941204,5.598794640248526
0.8083787986643469,-1.4285986829294115,2.7728099235934534
10.220481643124177,-7.649898878163851,2.056398655878543
12.885042279039714,-0.21764489920164573,8.114653356401828
-6.3769690768261125,2.3020143230182892,2.3829457700311694
1.3856886100132206,-0.8844460741897515,-9.941423614985473
2.1249598563501038,1.776574440578692,-4.961261085469481
-6.209912651881305,2.4967772326987117,2.4176168809387266
0.177527048941641,-2.2607330336385307,12.036759516326129
-6.3769690768261125,2.3020143230182892,2.3829457700311694
2.1193250763985416,-3.3771168579311945,13.486069342821525
-2.092939717100861,-1.464320474276676,8.468136911416703
-3.718860354945156,0.8793221349999721,-1.9236287357359747
-2.492990073866346,0.9732305852456171,1.7940083354147682
-2.8974411011279986,1.0584225808703562,-0.7118913812923924
0.7334030610658043,-0.20508136898988555,10.617533326113811
-2.1231320414460466,-0.21063142560369963,-6.229502209309285
-1.0752599334191282,0.6676175408026218,-1.3890214571731427
0.6427441434767988,4.258789481611429,-2.721089422488646
-1.6324023265221053,0.8151565238058424,-4.545075362219847
-0.2918986296339025,2.0053385183917265,-1.9011062029808057
-3.288257813882606,1.4815679607211913,-9.734979685325598
-2.7217577860793565,-0.9736409730793832,7.880398977876991
0.4615323300563589,1.2442389287899431,2.468417169842486
3.1914278327639543,-2.2995389361579868,11.932881832292587
-2.849592523748461,0.9692095830346167,-6.818098798471481
-2.281292945302902,0.5193507042333773,-5.145078181111264
3.1914278327639543,-2.2995389361579868,11.932881832292587
-3.3954722006462923,0.4460020512537583,-1.4311416861022839
-0.9170088713535923,0.4635277359056305,2.5046151458518064
-5.656723683335432,1.3233271102374826,-5.009804202567363
-7.259767553091207,2.01535896260108,1.9475758338071445
-3.917968087821623,0.697959937262987,4.216968269694039
-6.928025445088345,2.0367987737956694,2.1894836126284676
9.036039700316579,-3.1001316958440626,7.577688001354868
-0.7013204647188004,-3.0887278237064577,5.811699874854383
-2.5812589966101434,-0.9511224160332794,5.468827128511467
-0.30777010112888176,0.14320085620978126,9.02699854159033
2.1441113300226275,0.6426845604448271,-7.258726291393239
-0.6775984416523351,-1.892738828276434,2.720829851351992
-3.777491953602385,-0.5218969367095697,6.368722335827502
0.7456183902704299,-2.022550796717886,9.851551650786183
-3.935037663802514,2.555760572611652,-2.855026620983121
-6.041086219840452,1.7030261193418283,0.7753569037564311
-4.176575700068227,1.9734160195347268,4.50830807063524
1.9352867779319762,-2.8802015674714685,1.129082204113089
-0.15145325317432076,-2.005174433580483,11.218158479487784
-3.879120463249159,0.5382149357921187,9.560893094682804
0.40704518475515816,0.3634349488007197,3.9768256213495694
-8.330155822352696,2.978172280353775,0.9343971022439636
-2.6844423725288227,2.0906655792821964,1.3171049221445084
3.36188075046309,-4.521298503732743,21.08539379428981
-3.4994489645304654,-0.8929488639027404,6.274862847203876
8.982500098806442,-3.1931985839748727,7.699903460409678
-4.588361120335931,0.9315805918660777,-13.192721758501726
-6.013530456980721,2.6996069076329046,-7.460598862428389
-3.912911470998555,2.4238015586239046,5.218171550559006
-0.9871074654428915,1.5097105700318132,-4.335438256755447
-3.808199901199771,2.448816195435293,3.5279600712219388
-2.50042597046579,0.6364097258831477,-2.206003105036536
4.431711147862946,-5.877884348962711,11.84080085014282
3.0047914416873898,-3.5550890711994843,20.950123864267663
-2.868146906459984,-0.14304422893908753,10.20497499260237
3.0545753477160904,-3.5793828269487866,21.004378396499785
3.268936139835009,-3.5314517597389483,20.985241345774863
-2.841936432729359,1.0778682652531757,3.6584495464701634
-2.604002208312365,-0.11940691747855273,10.240092474109566
-2.8429242642029275,0.9857359453290043,6.8338823978884875
20.17527432748263,-16.311247091156943,6.745316827538025
-1.3603337490855734,-1.6914868377960004,10.354308237989216
5.3373743176002595,-5.700166983372753,20.050063989728386
-4.897372312748595,1.2741118032852858,6.479805615867958
2.3019102484856746,-4.9617155913930775,8.853178560667546
2.3019102484856746,-4.9617155913930775,8.853178560667546
-3.9216806632368355,-0.2996376211668902,5.9604538810635725
1.780645956596586,-3.013708629384185,19.28723360658398
-4.423287519426613,0.9034024266587363,6.709865915757865
2.3019102484856746,-4.9617155913930775,8.853178560667546
-5.236567287939135,2.048239743019069,-5.458139971269301
7.073963113141091,-4.410431764145573,13.568161736084246
-4.698090106847958,0.5979356554693074,3.3547583522140183
-7.039514728038564,2.7654676556737026,-0.27602356356066626
-3.2920018532348516,-0.054472276966207205,2.115938892172012
-2.491273052336405,-1.3470609747522948,4.617855325030938
-5.663835004889928,1.2121879640557618,-4.776652424632317
-6.013530456980721,2.6996069076329046,-7.460598862428389
-1.9617092947146006,1.5769228985002184,0.9096178024777755
0.2449521495964424,2.0925858518341944,-4.173708425160619
0.7778932073873205,0.23834915225779418,-3.857356497666075
32.57044741640109,-11.186885632116343,5.03977365788495
-0.3703915716451564,-1.0442929763373154,3.4585010749655054
35.188479198979444,-23.421457087214677,-3.3117725523848747
-2.079961175438947,1.3134495716151358,-6.372585037105254
-3.3885813039411974,1.1599462923268398,-3.323066978093819
-2.4851214868149727,0.7123564863865001,-6.285481291429818
-0.2963598674616,-1.1849215295732587,6.079601441457079
-1.6605983673952929,-0.7570675448991254,2.4222937529501927
-4.613343245686515,0.527495285332246,2.318604486016641
-4.862613084610944,1.4261646069653877,2.020102988296218
-4.371301393874463,0.2792959830561654,2.7765569844047504
-4.093460501981329,-0.545119589150248,3.517966100502472
-2.1177859902362592,-0.6952614170716598,3.5315848780078753
-3.5433108420118007,0.04400482577371328,2.6251837792219077
-2.841281204767955,0.24206486801943575,2.874573812929384
-2.4231237160835053,0.14364546981366833,5.159811192586945
0.7634875917823998,-2.5049220938031667,1.1264279338254006
-3.0105592374650594,0.8108572630221452,4.900332687318822
-0.47867553135368146,1.5535114002237393,5.296843731489199
-2.138493722898521,0.7649311807318553,6.221815123844421
-3.2354991724619997,2.2137907867681075,0.401747533059257
1.2126889901027988,-2.2433461890338724,9.386207624934393
0.9303520117527472,0.9705397880606748,-3.4266424965908646
-2.864519738101547,1.191770260909941,2.6334131001423846
-1.8767338013636876,-0.6116270525496208,4.978617375255432
-1.6676117731016618,0.3610898999756046,-7.527633595377582
-0.11545755288011708,0.1755653259563227,-7.909565068385241
-3.138919683713551,1.5619462105645476,-1.0679468360427795
-5.240506203764014,1.5465724685524644,2.037062748215209
-2.811893452866863,0.7930001674301043,4.66169407504281
-3.219553294480417,1.4836359953877487,-0.6607892867346373
-4.329029053844043,1.2086435041915615,3.743839580054106
4.808321236004624,-4.447672680856831,4.057431846627463
-2.8028276049137006,0.9187298905720125,5.3225673214220315
-1.6676117731016618,0.3610898999756046,-7.527633595377582
-1.6676117731016618,0.3610898999756046,-7.527633595377582
-5.663835004889928,1.2121879640557618,-4.776652424632317
-5.663835004889928,1.2121879640557618,-4.776652424632317
-1.543684566724224,0.15057964569463267,3.238213039695904
-2.5589253724114456,0.3800956521971191,-0.8195692491334414
-3.4103801945870136,0.7587065806169947,2.2082738702548323
-1.6174719875382935,-0.01042644058882286,6.628373565775141
-2.0522035732919357,-0.7163573326982557,5.157759934521513
-3.1190659213592307,0.5733579518913619,4.6284093577040295
0.017561489984367608,-0.240241046912519,5.63316134565633
-3.714169102542765,-0.9079332536901563,5.347163116949537
-1.9050227722081996,-1.7015521523882726,7.059584404967017
-2.067549371661839,-0.3336624666181179,-0.48727449020995767
-3.0858984429647736,1.5566204115404938,-1.2060961464386388
3.033831041181546,-3.0748044004204287,7.657713267780485
-3.0858984429647736,1.5566204115404942,-1.2060961464386388
-3.0858984429647736,1.5566204115404942,-1.2060961464386388
-3.0858984429647736,1.5566204115404942,-1.2060961464386388
